Comb_WS Change,R_WS Change,0.90040997
Visceral Fat Change,Body-fat-% Change,0.899295304
Comb_WS_Pre,L_Move_Pre,0.898069121
IL-1b Change,Pre Hip,0.897413277
MTS_ML_Range Change,MTS_ML_Dist Change,0.894261813
Comb_Move_Pre,L_WS_Pre,0.893545784
Strd Length 1 (cm),SSAvLengthPre,0.892045785
DTAvCadence Change,DTAvVel Change,0.890165794
Comb_WS_Pre,R_Move_Pre,0.888536672
Strd Length 2 (cm),SSAvLengthPre,0.885043
DTAvCadence Change,DTMaxVel Change,0.884369025
Comb_Move_Pre,Comb_Step_Pre,0.8843021
R_Move_Pre,L_Move_Pre,0.881082037
R_Move_Pre,R_Step_Pre,0.879544558
Visceral Fat Pre,Body Fat % Pre,0.877055299
NS_ML_Vel_Pre,MTS_AP_Vel_Pre,0.876675274
NS_ML_Vel_Pre,MTS_AP_Excursion_Pre,0.876675266
NS_ML_Excursion_Pre,MTS_AP_Vel_Pre,0.876675264
NS_ML_Excursion_Pre,MTS_AP_Excursion_Pre,0.876675257
Comb_Move_Pre,R_WS_Pre,0.873351838
NS_AP_Range_Pre,NS_AP_Dist_Pre,0.872731524
IL-6 Change,NS_AP_Range_Post,0.871615999
L_Move_Pre,L_Step_Pre,0.870448909
SSAvCadence Change,SSAvVel Change,0.870116018
NS_ML_Dist_Pre,MTS_AP_Range_Pre,0.867319132
FGAvWidthPre,SSAvWidthPre,0.866393823
NS_ML_Vel_Pre,MTS_ML_Excursion_Pre,0.865306379
NS_ML_Excursion_Pre,MTS_ML_Excursion_Pre,0.865306374
NS_ML_Vel_Pre,MTS_ML_Vel_Pre,0.865306372
NS_ML_Excursion_Pre,MTS_ML_Vel_Pre,0.865306368
R_Step_Pre,L_Step_Pre,0.865004862
IL-6 Change,ABC%Pre,0.863984763
Comb_Step_Pre,R_Move_Pre,0.863651957
MTS_ML_Range_Pre,MTS_ML_Vel_Pre,0.863037102
MTS_ML_Range_Pre,MTS_ML_Excursion_Pre,0.863037098
HandGripAvPre,Gender,0.862290438
TotalSteps2,MTS_ML_Range_Pre,0.860774838
IL-1a Change,Pre Hip,0.860425761
HandGripMaxPre,Gender,0.857777401
Comb_Move Change,Comb_WS Change,0.857327773
NS_AP_Vel_Pre,NS_ML_Vel_Pre,0.855551257
NS_AP_Vel_Pre,NS_ML_Excursion_Pre,0.855551256
NS_AP_Excursion_Pre,NS_ML_Vel_Pre,0.855551236
NS_AP_Excursion_Pre,NS_ML_Excursion_Pre,0.855551235
Comb_Move_Pre,R_Step_Pre,0.855542422
L_Move Change,L_WS Change,0.854787313
R_Move Change,R_WS Change,0.854414134
Comb_Move_Pre,L_Step_Pre,0.852353998
NS_ML_Range Change,NS_ML_Dist Change,0.852115505
R1 Bendovers,Time2 (s),0.851979824
Comb_Step_Pre,L_Move_Pre,0.8515331
MTS_ML_Range_Pre,MTS_ML_Dist_Pre,0.851330096
NS_ML_Range_Pre,MTS_AP_Range_Pre,0.851067302
DTAvLengthPre,FGAvLengthPre,0.849610451
NS_ML_Vel_Pre,MTS_AP_Dist_Pre,0.848225909
NS_ML_Excursion_Pre,MTS_AP_Dist_Pre,0.848225906
IL-6 Change,NS_AP_Dist Change,0.8442086
TS_AP_Vel_Pre,MTS_ML_Excursion_Pre,0.843825605
TS_AP_Excursion_Pre,MTS_ML_Excursion_Pre,0.843825605
TS_AP_Vel_Pre,MTS_ML_Vel_Pre,0.843825604
TS_AP_Excursion_Pre,MTS_ML_Vel_Pre,0.843825604
CLVT SD Pre Free,CLVT IR Pre,0.841608043
R_WS_Pre,L_WS_Pre,0.84102244
NS_AP_Vel_Pre,MTS_AP_Range_Pre,0.840737484
NS_AP_Excursion_Pre,MTS_AP_Range_Pre,0.840737458
MTS_AP_Excursion_Pre,MTS_ML_Excursion_Pre,0.840623062
MTS_AP_Vel_Pre,MTS_ML_Excursion_Pre,0.840623061
MTS_AP_Excursion_Pre,MTS_ML_Vel_Pre,0.840623055
MTS_AP_Vel_Pre,MTS_ML_Vel_Pre,0.840623054
IL-1b Change,NS_ML_Range Change,0.840425923
Distance2 (mi),MTS_ML_Dist_Pre,0.836850512
DTAvWidthPre,FGAvWidthPre,0.835649213
NS_AP_Range_Post,NS_AP_Dist Change,0.835274383
NS_AP_Dist_Pre,MTS_AP_Dist_Pre,0.835232893
IL-6 Pre,MTS_AP_Vel Change,0.833343181
IL-1a Change,TS_ML_Range_Pre,0.832091448
NS_AP_Range_Pre,MTS_AP_Range_Pre,0.83147434
CRP Pre,FGAvLength Change,0.830982333
R2 Swings,IL-6 Change,0.830859325
NIH CogCompstePre,NIH AttnPre,0.830787836
IL-1a Change,TS_ML_Dist_Pre,0.830786108
FGMaxVel Change,FGAvVel Change,0.830182417
R2 Bendovers,IL-1a Change,0.829941125
TS_AP_Vel_Pre,TS_ML_Excursion_Pre,0.828426918
TS_AP_Excursion_Pre,TS_ML_Excursion_Pre,0.828426917
NS_ML_Excursion_Pre,NS_ML_Dist_Pre,0.824595695
NS_ML_Vel_Pre,NS_ML_Dist_Pre,0.824595688
TS_ML_Excursion_Pre,MTS_AP_Dist_Pre,0.824245045
NS_AP_Range_Pre,MTS_AP_Vel_Pre,0.822126001
NS_AP_Range_Pre,MTS_AP_Excursion_Pre,0.822125994
R1 Bendovers,IL-6 Change,0.82144506
NS_AP_Dist_Pre,NS_ML_Excursion_Pre,0.821149046
NS_AP_Dist_Pre,NS_ML_Vel_Pre,0.821149045
NS_ML_Excursion_Pre,MTS_ML_Range_Pre,0.818768857
NS_ML_Vel_Pre,MTS_ML_Range_Pre,0.818768856
MTS_AP_Excursion_Pre,MTS_AP_Dist_Pre,0.818126264
MTS_AP_Vel_Pre,MTS_AP_Dist_Pre,0.818126257
FGAvWidth Change,FGAvLength Change,0.816966509
NS_ML_Range_Pre,NS_ML_Excursion_Pre,0.814413946
NS_ML_Range_Pre,NS_ML_Vel_Pre,0.81441394
NS_AP_Range_Pre,MTS_AP_Dist_Pre,0.811885984
IL-1a Change,MaxHip abd Pre (N),0.81130004
NIH CogCompstePre,NIH CardSrtPre,0.810708032
NS_AP_Range_Pre,NS_ML_Range_Pre,0.809463578
CLVT IR Pre,CLVT TotalTPre,0.808365984
R_Move_Pre,L_WS_Pre,0.805471093
Comb_WS Change,L_Move Change,0.805390453
NS_ML_Dist_Pre,MTS_AP_Dist_Pre,0.80138955
TS_ML_Excursion_Pre,TS_ML_Dist_Pre,0.800124711
TNF-a Pre,IL-1b Pre,0.798346488
TS_AP_Range Change,MTS_ML_Excursion Change,0.794589352
TS_AP_Range Change,MTS_ML_Vel Change,0.794589325
NS_AP_Range_Pre,MTS_ML_Excursion_Pre,0.793142065
NS_AP_Range_Pre,MTS_ML_Vel_Pre,0.793142056
IL-1b Change,CRP Change,0.792668999
IL-6 Change,MaxHip abd Pre (N),0.792345352
TS_AP_Excursion_Pre,TS_ML_Dist_Pre,0.791468307
TS_AP_Vel_Pre,TS_ML_Dist_Pre,0.791468305
FGAvCadencePre,SSAvCadencePre,0.79127011
NIH CogCompstePre,NIH SeqMemryPre,0.791117022
R_WS_Pre,L_Move_Pre,0.791057081
Visceral Fat Pre,BMIPre,0.78996337
TS_AP_Excursion_Pre,MTS_AP_Excursion_Pre,0.788744055
TS_AP_Vel_Pre,MTS_AP_Excursion_Pre,0.788744054
TS_AP_Excursion_Pre,MTS_AP_Vel_Pre,0.788744028
TS_AP_Vel_Pre,MTS_AP_Vel_Pre,0.788744028
Comb_Move Change,R_WS Change,0.787605039
SSAvCadencePre,SSAvVelPre,0.786843371
Comb_WS Change,R_Move Change,0.785716592
R1 Bendovers,IL-1a Change,0.784686517
Visceral Fat Change,BMI Change,0.783363066
IL-1b Change,CLVT SD Pre Free,0.783229836
R_Move_Pre,L_Step_Pre,0.783049064
NS_AP_Vel_Pre,NS_ML_Range_Pre,0.782709965
NS_AP_Excursion_Pre,NS_ML_Range_Pre,0.782709956
Vel Cost Change,SSAvCadencePre,0.781969628
FGMaxVelPre,FGAvVelPre,0.781723061
TNF-a Change,IL-10 Change,0.781119375
R_Move Change,R_Step Change,0.780456038
NS_AP_Dist_Pre,MTS_AP_Range_Pre,0.779821722
R_Step_Pre,L_Move_Pre,0.779609907
MTS_AP_Range Change,MTS_AP_Excursion Change,0.778617781
IL-6 Change,FGAvLengthPre,0.777652105
IL-1a Change,DTAvLengthPre,0.777318448
NS_AP_Vel_Pre,MTS_AP_Dist_Pre,0.774829069
NS_AP_Excursion_Pre,MTS_AP_Dist_Pre,0.774829028
Comb_Move Change,L_WS Change,0.77345558
Visceral Fat Change,Weight Change (Kg),0.772651193
NS_AP_Vel_Pre,NS_ML_Dist_Pre,0.769954945
NS_AP_Excursion_Pre,NS_ML_Dist_Pre,0.76995493
IL-1b Change,FGAvCadence Change,0.769574434
Time1 (min),CLVT LD Pre Free,0.76771154
TS_ML_Range_Pre,MTS_AP_Dist_Pre,0.767230473
Ht (m),Gender,0.767163327
TS_AP_Range_Pre,TS_ML_Range_Pre,0.766451995
CLVT SD Pre Free,CLVT TotalTPre,0.766181643
IL-1a Change,FGAvWidth Change,0.765557263
TS_AP_Excursion Change,TS_ML_Range Change,0.765460792
TS_AP_Vel  Change,TS_ML_Range Change,0.765460786
MaxHip abd Pre (N),QuadMaxPre,0.765414269
MTS_AP_Range_Pre,MTS_ML_Excursion_Pre,0.764779203
MTS_AP_Range_Pre,MTS_ML_Vel_Pre,0.764779194
R2 Bendovers,Time2 (s),0.764433333
TS_AP_Range_Pre,MTS_ML_Vel_Pre,0.761938231
TS_AP_Range_Pre,MTS_ML_Excursion_Pre,0.761938228
IL-10 Pre,FGMaxVel Change,0.759336477
MTS_ML_Excursion_Pre,MTS_ML_Dist_Pre,0.759063275
MTS_ML_Vel_Pre,MTS_ML_Dist_Pre,0.759063274
NS_AP_Vel_Pre,NS_AP_Dist_Pre,0.757676984
NS_AP_Excursion_Pre,NS_AP_Dist_Pre,0.757676953
TNF-a Change,R_Move Change,0.757474715
FGAvCadence Change,FGMaxVel Change,0.755317537
Time2 (s),IL-1a Change,0.75452248
NS_AP_Vel_Pre,MTS_ML_Excursion_Pre,0.754380569
NS_AP_Excursion_Pre,MTS_ML_Excursion_Pre,0.754380562
NS_AP_Vel_Pre,MTS_ML_Vel_Pre,0.754380558
NS_AP_Excursion_Pre,MTS_ML_Vel_Pre,0.754380551
MTS_AP_Range Change,MTS_AP_Dist Change,0.753776933
TS_ML_Dist_Pre,MTS_AP_Dist_Pre,0.753756329
NS_ML_Dist_Pre,MTS_ML_Range_Pre,0.753331645
FGAvVelPre,CLVT LD Pre Free,0.75262765
TS_AP_Dist Change,MTS_ML_Range Change,0.75104059
R2 Putts,R1 Putts,0.750859167
R2 Putts,IFNy Pre,0.749918317
NS_ML_Range_Pre,MTS_AP_Dist_Pre,0.748177003
IL-1a Pre,QuadMaxPre,0.74807785
IL-1b Pre,MTS_ML_Dist Change,0.747838995
TS_AP_Excursion_Pre,TS_ML_Range_Pre,0.747374991
TS_AP_Vel_Pre,TS_ML_Range_Pre,0.74737499
NS_ML_Dist_Pre,MTS_AP_Vel_Pre,0.747370644
NS_ML_Dist_Pre,MTS_AP_Excursion_Pre,0.747370638
TS_AP_Range_Pre,TS_ML_Dist_Pre,0.74734589
MTS_AP_Vel_Pre,MTS_ML_Range_Pre,0.746456851
MTS_AP_Excursion_Pre,MTS_ML_Range_Pre,0.746456837
TotalSteps2,DTAvCadencePre,0.746442849
Vel Cost Change,FGAvCadencePre,0.745282343
TS_AP_Excursion Change,TS_ML_Dist Change,0.741587773
TS_AP_Vel  Change,TS_ML_Dist Change,0.741587771
SSAvWidth Change,Weight Change (Kg),0.741572183
Weight (kg; H/2.205) Pre,Ht (m),0.74075971
IL-6 Change,L_Step Change,0.738804676
Comb_Move Change,R_Step Change,0.73820256
TS_ML_Excursion_Pre,MTS_AP_Range_Pre,0.737408714
NS_AP_Range_Pre,NS_ML_Dist_Pre,0.737050704
NS_ML_Range_Pre,MTS_AP_Vel_Pre,0.73668429
NS_ML_Range_Pre,MTS_AP_Excursion_Pre,0.736684278
DTAvLengthPre,HandGripAvPre,0.735524571
MaxHip abd Pre (N),HandGripAvPre,0.734295211
Comb_Move Change,Comb_Step Change,0.733729817
CRP Change,NS_AP_Range_Post,0.73284338
TotalSteps2,MTS_ML_Dist_Pre,0.732690303
CRP Pre,FGAvWidth Change,0.731499555
NIH CogComp Change,NIH SeqMem Change,0.730647905
IL-1a Pre,QuadStrengthAvgPre,0.729679587
TS_AP_Vel_Pre,MTS_AP_Range_Pre,0.729465093
TS_AP_Excursion_Pre,MTS_AP_Range_Pre,0.729465092
IL-1b Change,FGAvWidth Change,0.728922681
MTS_AP_Range Change,NIH AttnPre,0.728235484
TS_AP_Excursion_Pre,MTS_AP_Dist_Pre,0.727061321
TS_AP_Vel_Pre,MTS_AP_Dist_Pre,0.727061321
ABC%Pre,MTS_ML_Range Change,0.726917297
DTAvLengthPre,HandGripMaxPre,0.72630536
TS_AP_Vel_Pre,NS_ML_Vel_Pre,0.72619999
TS_AP_Excursion_Pre,NS_ML_Vel_Pre,0.72619999
TS_AP_Vel_Pre,NS_ML_Excursion_Pre,0.726199976
TS_AP_Excursion_Pre,NS_ML_Excursion_Pre,0.726199975
R2 Bendovers,L_WS Change,0.7256862
CLVT LD Change,CLVT SD Change,0.724242324
IL-1a Change,FGAvLengthPre,0.723945109
TS_ML_Range_Pre,NS_AP_Range_Pre,0.723377491
6MinWalkDistancePreMts,HandGripMaxPre,0.722648407
IL-1b Change,CLVT TotalTPre,0.722496284
R_Move Change,L_Move Change,0.720544041
R1 Bendovers,Diastolic BP Change (mmHg),0.719573032
NIH CardSrtPre,NIH AttnPre,0.719135007
TS_AP_Range_Pre,MTS_AP_Excursion_Pre,0.718977501
TS_AP_Range_Pre,MTS_AP_Vel_Pre,0.718977463
ABC% Change,MaxHip Abd Change,0.71800993
6MinWalkDistancePreMts,HandGripAvPre,0.717682744
CLVT LD Pre Free,CLVT SD Pre Free,0.717596405
IL-1b Change,R_Step Change,0.717209323
NS_ML_Excursion_Pre,MTS_ML_Dist_Pre,0.715801507
NS_ML_Vel_Pre,MTS_ML_Dist_Pre,0.715801507
Vel Cost Change,NIH CardSrtPre,0.714860247
MTS_AP_Range_Pre,MTS_ML_Range_Pre,0.7146418
TS_AP_Range Change,MTS_AP_Dist Change,0.713906068
TotalSteps1,CRP Pre,0.713656051
NIH SeqMemryPre,Age,0.713641289
8ftUpAvPre,Visceral Fat Pre,0.713312514
TS_ML_Range_Pre,TS_ML_Excursion_Pre,0.712907301
TNF-a Change,R_WS Change,0.71224603
NS_ML_Dist_Pre,MTS_ML_Dist_Pre,0.712233192
TotalSteps2,MTS_ML_Vel_Pre,0.711042391
TotalSteps2,MTS_ML_Excursion_Pre,0.711042388
HandGripAvPre,Ht (m),0.710595246
TotalSteps2,NS_ML_Vel_Pre,0.71043753
TotalSteps2,NS_ML_Excursion_Pre,0.710437529
MaxHip abd Pre (N),QuadStrengthAvgPre,0.709999186
MTS_AP_Dist Change,MTS_ML_Range Change,0.708738516
Distance2 (mi),MTS_ML_Vel_Pre,0.7078614
Distance2 (mi),MTS_ML_Excursion_Pre,0.707861395
SSAvWidth Change,BMI Change,0.706959393
HandGripMaxPre,Ht (m),0.705218753
TS_AP_Range Change,TS_AP_Excursion Change,0.704463974
TS_AP_Range Change,TS_AP_Vel  Change,0.704463971
Distance2 (mi),NS_ML_Excursion_Pre,0.704009859
Distance2 (mi),NS_ML_Vel_Pre,0.704009854
TotalSteps1,FGAvWidth Change,0.703875542
TotalSteps1,FGAvLength Change,0.703093889
6MinWalkDistancePreMts,MaxHip abd Pre (N),0.702303425
Distance1 (mi),MTS_ML_Vel_Pre,0.701774704
Distance1 (mi),MTS_ML_Excursion_Pre,0.701774698
Comb_Step Change,R_Move Change,0.701756698
R_Step Change,L_Step Change,0.70118907
CLVT SD Change,CLVT IR Change,0.701122884
TS_AP_Range_Pre,SF12 Cog Change,0.699285424
SSAvWidthPre,RHR Change (BPM),0.698883309
TS_ML_Range_Pre,MTS_ML_Excursion_Pre,0.6987858
TS_ML_Range_Pre,MTS_ML_Vel_Pre,0.698785794
IL-10 Pre,FGAvVel Change,0.698665794
NS_AP_Dist_Pre,NS_ML_Dist_Pre,0.698414233
Pre Hip,ChairStandPre,0.697281073
Distance1 (mi),MTS_ML_Range_Pre,0.696944104
NS_AP_Vel Change,NS_ML_Excursion Change,0.69657238
NS_AP_Excursion Change,NS_ML_Excursion Change,0.696572355
NS_AP_Vel Change,NS_ML_Vel Change,0.696572332
NS_AP_Excursion Change,NS_ML_Vel Change,0.696572307
SSAvWidth Change,NIH AttnPre,0.696108332
MaxHip abd Pre (N),HandGripMaxPre,0.695683442
NS_ML_Range_Pre,MTS_ML_Dist_Pre,0.695542362
MTS_AP_Dist_Pre,MTS_ML_Excursion_Pre,0.69535933
MTS_AP_Dist_Pre,MTS_ML_Vel_Pre,0.695359317
TotalSteps2,MTS_AP_Vel_Pre,0.693968479
TotalSteps2,MTS_AP_Excursion_Pre,0.69396846
NIH SeqMem Change,NIH ProcSpd Change,0.693378744
TS_ML_Excursion_Pre,MTS_ML_Excursion_Pre,0.69335245
TS_ML_Excursion_Pre,MTS_ML_Vel_Pre,0.693352446
TS_ML_Range_Pre,MTS_AP_Range_Pre,0.692877002
TS_AP_Range_Pre,TS_ML_Excursion_Pre,0.692708601
R1 Bendovers,6MinWalkDistance Change (m),0.692585594
IL-1a Change,QuadMaxPre,0.692484934
MTS_AP_Vel Change,MTS_AP_Excursion Change,0.692211979
DTMaxVelPre,CLVT LD Pre Free,0.692072458
Cog Cost Change,QuadMaxPre,0.6920478
NS_AP_Dist_Pre,MTS_AP_Vel_Pre,0.690879193
NS_AP_Dist_Pre,MTS_AP_Excursion_Pre,0.690879185
RHR Change (BPM),Weight (kg; H/2.205) Pre,0.689866822
TotalSteps2,NS_ML_Dist_Pre,0.689861779
CRP Pre,NIH SeqMemryPre,0.689828237
TS_AP_Range_Pre,NS_ML_Vel_Pre,0.689787821
TS_AP_Range_Pre,NS_ML_Excursion_Pre,0.689787812
8ftUpMinPre (s),Visceral Fat Pre,0.688631106
RPAQ M-M Change,MTS_ML_Dist_Pre,0.688601865
TS_AP_Dist Change,DTMaxVel Change,0.688360733
FGAvLengthPre,MaxHip abd Pre (N),0.688319331
FGAvLengthPre,HandGripMaxPre,0.688179434
NS_ML_Range_Pre,MTS_ML_Range_Pre,0.688020301
CLVT SD Change,CVLT Total Change,0.687585102
TotalSteps2,MTS_AP_Range_Pre,0.687470851
DTAvWidthPre,SSAvWidthPre,0.686443324
DTAvCadencePre,CLVT IR Pre,0.6863607
FGAvLengthPre,HandGripAvPre,0.686022816
IL-6 Change,Ht (m),0.685438131
TS_ML_Dist_Pre,MTS_ML_Excursion_Pre,0.684718414
TS_ML_Dist_Pre,MTS_ML_Vel_Pre,0.68471841
IL-1a Change,DTAvVel Change,0.684041319
FGAvCadence Change,FGAvVel Change,0.683946577
CLVT LD Pre Free,CLVT TotalTPre,0.683840554
MTS_AP_Range_Pre,MTS_ML_Dist_Pre,0.683789181
NS_AP_Dist_Pre,NS_ML_Range_Pre,0.683559801
IL-6 Change,DTAvLength Change,0.683422319
Distance1 (mi),MaxHip Change,0.683293643
NIH CogComp Change,NIH ProcSpd Change,0.683269044
SSAvCadence Change,SSAvLength Change,0.683255762
Distance1 (mi),CRP Pre,0.683232305
NIH CogCompstePre,NIH PrcssSpdPre,0.683137584
Strd Length 1 (cm),6MinWalkDistance Change (m),0.682348474
NIH AttnPre,BMI Change,0.682191094
R2 Swings,SSAvWidthPre,0.681182789
MaxHip abd Pre (N),Weight (kg; H/2.205) Pre,0.68088759
MTS_AP_Range Change,MTS_ML_Range Change,0.680612625
FGAvWidthPre,FGAvLengthPre,0.680090402
CLVT LD Pre Free,CLVT IR Pre,0.678547102
IL-6 Change,Pre Hip,0.67818008
DTAvLengthPre,SSAvVel Change,0.678101891
IL-1b Pre,MTS_ML_Range Change,0.678021369
MTS_AP_Vel_Pre,MTS_ML_Dist_Pre,0.676616961
MTS_AP_Excursion_Pre,MTS_ML_Dist_Pre,0.676616949
MaxHip abd Pre (N),Gender,0.676600469
Distance2 (mi),NS_ML_Dist_Pre,0.676380723
TotalSteps2,NS_ML_Range_Pre,0.675486897
R2 Putts,TNF-a Pre,0.675387848
IL-1a Pre,DTAvWidthPre,0.674561871
R2 Bendovers,IL-1a Pre,0.673807291
NS_AP_Range_Pre,MTS_ML_Range_Pre,0.671422553
TS_AP_Excursion Change,MTS_ML_Range Change,0.670648662
TS_AP_Vel  Change,MTS_ML_Range Change,0.670648653
IL-1b Change,TS_AP_Range Change,0.669887483
TotalSteps1,MTS_ML_Vel_Pre,0.668873151
TotalSteps1,MTS_ML_Excursion_Pre,0.668873147
Pre Hip,MaxHip abd Pre (N),0.668847342
Strd Length 1 (cm),HeelRaisePre,0.668283536
IL-1a Change,SF12 PrePhys,0.668094373
IL-1b Change,TS_AP_Dist Change,0.667289431
ABC% Change,TS_ML_Excursion_Pre,0.667217069
DTAvWidthPre,6MinWalkDistancePreMts,0.667136193
NS_AP_Excursion_Pre,MTS_ML_Range_Pre,0.66707459
NS_AP_Vel_Pre,MTS_ML_Range_Pre,0.667074588
CRP Pre,FGAvCadencePre,0.666945833
FGAvWidthPre,6MinWalkDistancePreMts,0.666516435
TS_ML_Range_Pre,MTS_AP_Excursion_Pre,0.665398468
TS_ML_Range_Pre,MTS_AP_Vel_Pre,0.665398442
TS_ML_Range_Pre,QuadMaxPre,0.665259204
NIH AttnPre,Weight Change (Kg),0.664057106
CLVT LD Change,Body Fat % Pre,0.663346964
TS_ML_Range_Pre,Systolic BP Change (mmHg),0.6623571
TS_ML_Range_Pre,NS_ML_Vel_Pre,0.661484918
TS_ML_Range_Pre,NS_ML_Excursion_Pre,0.661484907
IL-1b Change,DTMaxVel Change,0.661332114
MTS_AP_Dist Change,8ftUpMin Change,0.661210924
IL-1b Pre,NS_ML_Range Change,0.66089704
IL-6 Change,HandGripMaxPre,0.660765436
NS_AP_Dist Change,DTMaxVel Change,0.66043429
Strd Length 2 (cm),DTAvLengthPre,0.658411917
Comb_Step Change,L_Move Change,0.658055603
Strd Length 1 (cm),MTS_AP_Excursion Change,0.657777548
Strd Length 1 (cm),MTS_AP_Vel Change,0.657777538
NS_AP_Dist_Pre,NIH ProcSpd Change,0.657483757
TS_AP_Range_Pre,MTS_AP_Range_Pre,0.656663114
TS_ML_Dist_Pre,MTS_AP_Range_Pre,0.656486697
TS_ML_Range Change,MTS_ML_Range Change,0.656317116
TotalSteps1,MaxHip Change,0.655898482
DTAvCadence Change,NIH CardSrtPre,0.655646863
L_Step_Pre,DTAvWidth Change,0.655639841
R_WS Change,L_WS Change,0.655474
Strd Length 2 (cm),6MinWalkDistance Change (m),0.654043356
TS_ML_Excursion Change,Body Fat % Pre,0.653518952
TS_ML_Vel Change,Body Fat % Pre,0.653518943
Weight (kg; H/2.205) Pre,Gender,0.653227222
8ftUpMinPre (s),BMIPre,0.652924197
Strd Length 2 (cm),FGAvLengthPre,0.652720977
TS_AP_Vel_Pre,MTS_ML_Range_Pre,0.652620383
TS_AP_Excursion_Pre,MTS_ML_Range_Pre,0.652620381
SSAvWidthPre,BMIPre,0.652112331
Time1 (min),CLVT SD Pre Free,0.652020703
TS_ML_Excursion_Pre,NS_ML_Vel_Pre,0.651347309
TS_ML_Excursion_Pre,NS_ML_Excursion_Pre,0.651347304
8ftUpAvPre,BMIPre,0.650353444
NIH AttnPre,Body-fat-% Change,0.650276632
CLVT LD Change,Visceral Fat Pre,0.650220035
ABC% Change,CLVT LD Change,0.650078552
Strd Length 1 (cm),FGAvLengthPre,0.649937116
Time1 (min),FGAvCadencePre,0.649811314
IL-6 Change,FGAvCadence Change,0.649475107
R1 Bendovers,Age,0.648855197
IL-1a Change,IL-1a Pre,0.648789635
